ADMISSION_YEAR,SOCIOECONOMICAL_INDEX,SEX,HIGHSCHOOL_TYPE,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,CITY_OF_BIRTH,ACADEMIC_LEVEL,COURSE_ID,YEAR,SEMESTER,PROFESSOR_ID,"('mean', 'ICM00166')","('mean', 'ICM00216')","('mean', 'ICM00604')","('mean', 'ICM00646')","('count', 'ICM00166')","('count', 'ICM00216')","('count', 'ICM00604')","('count', 'ICM00646')"
2001,12,M,Fiscal,1983,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,7694,4.4,6.85,6.35,6.45,0.0,1.0,2.0,1.0
2001,8,M,Fisco-Misional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,7694,6.5,6.6,6.4,7.85,0.0,1.0,1.0,1.0
2001,13,M,Fisco-Misional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,6.15,7.55,6.5,6.225,0.0,1.0,1.0,2.0
2001,14,F,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,39926,6.0,6.05,6.05,6.275,0.0,1.0,1.0,2.0
2001,10,M,Instituto,1983,ECUADOR,ZARUMA,Técnico Superior (Técnico y Tecnológico),ICM00216,2001,1S,22722,2.95,5.125,5.699999999999999,6.2,0.0,2.0,2.0,1.0
2001,7,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,7694,6.0,6.55,6.35,6.05,0.0,1.0,1.0,1.0
2001,9,F,Particular,1984,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,6.75,6.8,7.3,6.0,0.0,1.0,1.0,1.0
2001,12,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,6.2,6.2,6.0,6.05,0.0,1.0,1.0,1.0
2001,8,M,Fisco-Misional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,7694,6.05,5.175,6.65,6.5,0.0,2.0,2.0,1.0
2001,6,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,6.0,7.15,7.0,8.05,0.0,1.0,1.0,1.0
2001,10,M,Particular,1983,ECUADOR,BABAHOYO,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,6.9,7.45,7.3,8.5,0.0,1.0,1.0,1.0
2001,9,M,Nacional,1982,ECUADOR,BAHIA DE CARAQUEZ,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,6.3,6.9,6.35,6.25,0.0,1.0,1.0,1.0
2001,12,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,6.2,6.2,6.0,6.05,0.0,1.0,1.0,1.0
2001,13,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,5761,6.05,6.05,4.7,5.483333333333333,0.0,1.0,3.0,3.0
2001,12,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,5761,2.35,6.0,5.275,4.45,0.0,1.0,2.0,2.0
2001,20,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,6.2,5.55,5.949999999999999,6.0,0.0,2.0,2.0,1.0
2001,33,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,6.75,7.3,6.65,7.55,0.0,1.0,1.0,1.0
2001,6,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,44941,7.1,9.05,6.1,9.2,0.0,1.0,1.0,1.0
2001,10,F,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,5761,6.0,7.35,6.25,6.0,0.0,1.0,1.0,1.0
2001,8,M,Fiscal,1983,ECUADOR,ESMERALDAS,TERCER NIVEL (PREGRADO),ICM00216,2001,1S,5761,6.25,7.65,6.2,6.15,0.0,1.0,1.0,1.0
2001,16,M,Particular,1983,ECUADOR,GUAYAQUIL,Técnico Superior (Técnico y Tecnológico),ICM00216,2004,1S,5512,1.65,5.525,4.35,4.65,0.0,2.0,2.0,2.0
2001,19,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,8.5,8.8,8.75,8.65,0.0,1.0,1.0,1.0
2001,13,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,6.65,5.433333333333334,4.95,6.4,0.0,3.0,2.0,1.0
2001,5,F,Fiscal,1984,ECUADOR,QUITO,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.4,6.75,6.05,6.0,0.0,1.0,1.0,1.0
2001,14,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,33586,6.75,5.1,5.3500000000000005,5.85,0.0,2.0,3.0,2.0
2001,8,M,Particular,1983,ECUADOR,GONZANAMA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,2752,6.2,5.775,6.125,7.0,0.0,2.0,2.0,1.0
2001,33,M,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,33586,6.2,6.3,6.25,6.35,0.0,1.0,1.0,2.0
2001,3,M,Nacional,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,2752,6.0,5.425,6.5,7.6,0.0,2.0,1.0,1.0
2001,9,F,Nacional,1982,ECUADOR,MONTUFAR,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.0,5.574999999999999,5.975,6.45,0.0,2.0,2.0,1.0
2001,8,M,Nacional,1983,ECUADOR,PORTOVIEJO,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,2752,6.6,5.574999999999999,6.0,5.625,0.0,2.0,1.0,2.0
2001,16,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,2752,6.85,7.0,7.7,6.0,0.0,1.0,1.0,1.0
2001,21,M,Particular,1983,ECUADOR,JIPIJAPA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,6.0,6.075,6.05,6.5,0.0,2.0,1.0,1.0
2001,5,M,Nacional,1978,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.35,6.25,6.425,7.25,0.0,1.0,2.0,1.0
2001,5,M,Nacional,1982,ECUADOR,LOJA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.0,7.4,6.25,7.4,0.0,1.0,1.0,1.0
2001,7,M,Nacional,1983,ECUADOR,SANTA ELENA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,7.2,7.25,7.15,6.8,0.0,1.0,1.0,1.0
2001,5,M,Nacional,1983,ECUADOR,ZARUMA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,33586,6.05,5.975,5.8,6.0,0.0,2.0,2.0,1.0
2001,11,M,Particular,1983,ECUADOR,MANTA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,6.4,4.55,6.0,6.2,0.0,3.0,1.0,1.0
2001,6,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,7.45,5.975,6.0,7.3,0.0,2.0,1.0,1.0
2001,7,M,Fiscal,1982,ECUADOR,ESMERALDAS,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,33586,6.05,7.225,6.15,6.15,0.0,2.0,1.0,1.0
2001,8,M,Nacional,1984,ECUADOR,VINCES,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,1.75,4.825,3.75,4.8,0.0,2.0,3.0,2.0
2001,9,F,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,7.05,5.425,6.75,7.0,0.0,2.0,1.0,1.0
2001,8,F,Fiscal,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.15,5.675,6.725,6.75,0.0,2.0,2.0,1.0
2001,7,M,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,2752,7.0,4.8,6.1,4.466666666666666,0.0,2.0,1.0,3.0
2001,7,M,Fiscal,1982,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,7.9,6.45,7.0,6.55,0.0,1.0,1.0,1.0
2001,10,M,Particular,1983,ECUADOR,QUITO,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,6.05,8.05,7.75,8.0,0.0,1.0,1.0,1.0
2001,5,F,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,33586,7.1,6.05,6.0,6.0,0.0,1.0,1.0,1.0
2001,11,M,Nacional,1984,ECUADOR,PIÑAS,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,7.6,6.5,7.45,6.25,0.0,1.0,1.0,1.0
2001,3,M,Nacional,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,6.0,6.35,6.800000000000001,7.2,0.0,1.0,2.0,1.0
2001,10,M,Fiscal,1982,ECUADOR,LOJA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.65,8.15,7.85,9.1,0.0,1.0,1.0,1.0
2001,9,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.0,7.5,7.65,7.8,0.0,1.0,1.0,1.0
2001,11,F,Particular,1984,ECUADOR,BABAHOYO,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,5761,7.0,5.675,5.425,6.15,0.0,2.0,2.0,1.0
2001,5,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,7.5,6.15,6.75,7.4,0.0,1.0,1.0,1.0
2001,10,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,6.1,6.1,7.95,7.15,0.0,1.0,1.0,1.0
2001,10,F,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.5,6.35,6.3,6.0,0.0,1.0,1.0,1.0
2001,8,F,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,6.0,6.5,6.05,6.1,0.0,2.0,1.0,1.0
2001,8,M,Nacional,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.1,5.5,6.15,6.0,0.0,2.0,1.0,1.0
2001,6,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,6.45,6.55,6.4,6.7,0.0,1.0,1.0,1.0
2001,8,M,Nacional,1982,ECUADOR,JIPIJAPA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,2752,6.05,5.966666666666668,5.975,6.85,0.0,3.0,2.0,1.0
2001,18,F,Particular,1983,ECUADOR,PORTOVIEJO,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,7.1,7.025,7.1,7.75,0.0,2.0,1.0,1.0
2001,5,F,Fiscal,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,6.05,6.25,7.1,6.0,0.0,1.0,1.0,2.0
2001,6,F,Fiscal,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,2.25,5.725,6.4,6.2,0.0,2.0,1.0,2.0
2001,5,F,Fiscal,1983,ECUADOR,GUAYAQUIL,Técnico Superior (Técnico y Tecnológico),ICM00216,2001,2S,7694,6.2,4.925,6.025,6.4,0.0,2.0,2.0,1.0
2001,11,F,Particular,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,7694,7.3,5.85,7.05,6.3,0.0,2.0,1.0,1.0
2001,5,M,Nacional,1979,ECUADOR,SANTA ELENA,TERCER NIVEL (PREGRADO),ICM00216,2001,2S,38816,7.05,7.5,6.5,6.7,0.0,1.0,1.0,1.0
2002,26,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.15,7.45,7.45,8.95,0.0,1.0,1.0,1.0
2002,20,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,7.25,7.55,7.1,7.6,0.0,1.0,1.0,1.0
2002,3,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,6.85,7.1,6.6,6.4,0.0,1.0,1.0,1.0
2002,11,M,Particular,1984,ECUADOR,QUITO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,8.85,7.3,7.6,7.7,0.0,1.0,1.0,1.0
2002,23,F,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,8.25,8.0,6.9,7.15,0.0,1.0,1.0,1.0
2002,5,M,Nacional,1983,ECUADOR,AMBATO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.3,6.05,6.4,6.05,0.0,1.0,1.0,1.0
2002,10,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,6.15,7.15,4.925,6.5,0.0,1.0,2.0,1.0
2002,11,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,8.05,8.85,7.95,6.65,0.0,1.0,1.0,1.0
2002,11,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,8.7,8.45,7.9,7.65,0.0,1.0,1.0,1.0
2002,7,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.7,6.05,6.5,7.3,0.0,2.0,1.0,1.0
2002,24,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.95,6.75,7.15,7.8,0.0,1.0,1.0,1.0
2002,21,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,9.0,9.6,8.0,8.8,0.0,1.0,1.0,1.0
2002,12,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,8.1,8.3,6.85,6.65,0.0,1.0,1.0,1.0
2002,5,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.2,8.35,7.55,8.25,0.0,1.0,1.0,1.0
2002,21,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,9.5,10.0,8.25,9.25,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,9.6,9.65,8.4,8.0,0.0,1.0,1.0,1.0
2002,7,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,2.35,4.166666666666667,4.6499999999999995,5.566666666666667,0.0,3.0,3.0,3.0
2002,30,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00604,2002,3S,46223,6.9,6.2,6.65,6.15,0.0,1.0,2.0,1.0
2002,30,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,6.25,6.5,5.375,6.175000000000001,0.0,1.0,2.0,2.0
2002,29,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,7.05,9.1,8.95,7.6,0.0,1.0,1.0,1.0
2002,3,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,6.55,6.8,5.725,6.15,0.0,1.0,2.0,2.0
2002,7,M,Nacional,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,22722,6.75,5.5,6.0,6.8,0.0,2.0,1.0,1.0
2002,29,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.0,6.0,6.05,6.0,0.0,1.0,1.0,1.0
2002,10,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.9,7.5,8.0,9.05,0.0,1.0,1.0,1.0
2002,22,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.15,7.0,6.2,6.35,0.0,1.0,1.0,1.0
2002,19,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.25,6.35,5.0,5.324999999999999,0.0,1.0,2.0,2.0
2002,16,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,4135,6.3,6.0,6.2,6.9,0.0,1.0,1.0,1.0
2002,10,F,Fiscal,1984,ECUADOR,ESMERALDAS,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,6.1,6.1,6.1,6.85,0.0,1.0,1.0,1.0
2002,5,M,Nacional,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,22722,7.15,6.75,7.8,7.85,0.0,1.0,1.0,1.0
2002,17,M,Particular,1984,ECUADOR,PORTOVIEJO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,6.9,5.75,6.7,7.4,0.0,2.0,1.0,1.0
2002,7,F,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.0,6.316666666666666,6.65,7.3,0.0,3.0,1.0,1.0
2002,12,M,Particular,1985,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,7.0,6.0,6.4,6.35,0.0,1.0,1.0,1.0
2002,12,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.25,7.25,6.05,6.35,0.0,1.0,1.0,1.0
2002,14,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,8.0,7.4,6.0,7.0,0.0,1.0,1.0,1.0
2002,6,M,Nacional,1981,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,10760,6.3,6.0,6.175000000000001,6.3,0.0,1.0,2.0,1.0
2002,21,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,4135,6.65,6.15,7.3,7.45,0.0,2.0,1.0,1.0
2002,7,M,Instituto,1986,ECUADOR,ZARUMA,TERCER NIVEL (PREGRADO),ICM00604,2002,3S,46223,6.8,7.45,6.45,8.05,0.0,1.0,1.0,1.0
2002,16,M,Particular,1984,ECUADOR,PORTOVIEJO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,6.05,7.25,6.449999999999999,7.45,0.0,1.0,2.0,1.0
2002,30,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,7.65,5.1,5.325,6.3,0.0,2.0,2.0,1.0
2002,21,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,41430,6.65,6.85,5.8,6.15,0.0,1.0,2.0,1.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.65,6.625,5.125,7.85,0.0,2.0,2.0,1.0
2002,19,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.35,7.1,6.2,6.125,0.0,1.0,1.0,2.0
2002,22,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,7.45,6.7,7.85,7.65,0.0,1.0,1.0,1.0
2002,8,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,33586,6.85,6.1,6.05,6.55,0.0,1.0,1.0,1.0
2002,3,M,Nacional,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,9.25,9.55,7.85,8.9,0.0,1.0,1.0,1.0
2002,10,M,Particular,1984,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.55,6.5,6.9,7.2,0.0,1.0,2.0,1.0
2002,5,F,Fiscal,1986,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,10760,8.05,7.25,8.5,7.75,0.0,1.0,1.0,1.0
2002,20,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,7.05,8.3,6.65,8.8,0.0,1.0,1.0,1.0
2002,5,M,Nacional,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,6.6,6.0,6.025,6.2,0.0,1.0,2.0,1.0
2002,19,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.65,7.0,6.3,8.25,0.0,1.0,1.0,1.0
2002,5,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,10760,6.2,6.25,6.05,6.9,0.0,1.0,1.0,1.0
2002,14,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,7.8,8.9,8.3,8.25,0.0,1.0,1.0,1.0
2002,7,M,Fiscal,1984,ECUADOR,BABAHOYO,TERCER NIVEL (PREGRADO),ICM00604,2002,1S,33586,6.1,6.7,6.0,7.85,0.0,1.0,1.0,1.0
2002,24,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,7.05,6.0,6.3,6.55,0.0,1.0,1.0,1.0
2002,9,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.75,8.0,7.85,7.3,0.0,1.0,1.0,1.0
2002,6,M,Nacional,1980,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.8,6.55,6.1,6.65,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,6.7,5.85,6.45,7.25,0.0,2.0,1.0,1.0
2002,11,M,Particular,1984,ECUADOR,MILAGRO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.4,7.3,6.5,7.25,0.0,1.0,1.0,1.0
2002,25,M,Particular,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.8,6.9,7.45,8.05,0.0,1.0,1.0,1.0
2002,8,M,Particular,1983,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,33586,6.0,7.35,6.0,6.4,0.0,1.0,1.0,2.0
2002,12,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,6.2,7.55,6.65,6.1,0.0,1.0,1.0,1.0
2002,12,M,Particular,1985,ECUADOR,QUITO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.15,7.05,6.25,6.3,0.0,1.0,1.0,1.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,6.95,7.2,7.4,6.25,0.0,1.0,1.0,1.0
2002,8,M,Fiscal,1983,ECUADOR,QUEVEDO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,10760,6.5,6.0,5.925000000000001,6.0,0.0,1.0,2.0,1.0
2002,8,M,Fiscal,1982,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.55,6.5,6.0,6.6,0.0,1.0,1.0,1.0
2002,12,F,Particular,1984,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.7,7.2,6.824999999999999,6.375,0.0,1.0,2.0,2.0
2002,6,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,44941,6.45,7.4,8.0,6.525,0.0,1.0,1.0,2.0
2002,5,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.05,8.55,7.7,8.1,0.0,1.0,1.0,1.0
2002,10,M,Particular,1984,ECUADOR,NARANJITO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,30468,7.7,7.65,8.25,7.2,0.0,1.0,1.0,1.0
2002,12,F,Particular,1984,ECUADOR,MACHALA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,6.55,6.5,5.925,6.45,0.0,1.0,2.0,1.0
2002,24,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,2752,6.05,6.0,6.4,7.35,0.0,1.0,1.0,1.0
2002,9,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.2,7.1,6.425000000000001,7.45,0.0,1.0,2.0,1.0
2002,9,M,Particular,1985,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2003,1S,44941,8.35,6.6,6.15,7.15,0.0,1.0,1.0,1.0
2002,12,F,Nacional,1984,ECUADOR,ZARUMA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,7694,7.15,6.525,5.75,6.0,0.0,2.0,2.0,1.0
2002,3,M,Nacional,1983,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,10760,6.4,5.466666666666666,5.116666666666666,5.6,0.0,3.0,3.0,2.0
2002,5,M,Fiscal,1983,ECUADOR,BABAHOYO,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.0,5.275,5.875,6.1,0.0,2.0,2.0,1.0
2002,5,M,Nacional,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,5512,6.2,6.35,6.05,6.300000000000001,0.0,1.0,1.0,2.0
2002,12,M,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,39926,7.8,7.95,6.4,7.65,0.0,1.0,1.0,1.0
2002,8,M,Fiscal,1982,ECUADOR,LOJA,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,2752,6.75,6.0,5.675,7.25,0.0,1.0,2.0,1.0
2002,26,F,Particular,1984,ECUADOR,GUAYAQUIL,TERCER NIVEL (PREGRADO),ICM00216,2002,1S,22722,6.65,7.2,7.2,7.0,0.0,1.0,1.0,1.0
