NEW_COD_STUDENT,ID,GPA,YEAR,SEMESTER,GRADE,PROFESSOR_ID,"('amax', 'FIEC04341')","('amax', 'ICF00463')","('amax', 'ICM00216')","('amax', 'ICM00901')","('PrevLatestGrade', 'FIEC03012')","('PrevLatestGrade', 'FIEC04341')","('PrevLatestGrade', 'ICF00463')","('PrevLatestGrade', 'ICF00489')","('PrevLatestGrade', 'ICM00216')","('PrevLatestGrade', 'ICM00604')","('PrevLatestGrade', 'ICM00646')","('PrevLatestGrade', 'ICM00901')","('count', 'FIEC03012')","('count', 'FIEC04341')","('count', 'ICF00463')","('count', 'ICF00489')","('count', 'ICM00216')","('count', 'ICM00604')","('count', 'ICM00646')","('count', 'ICM00901')",TargetGrade,TargetCourse,C_LOAD,alpha,beta,Course_Theoritical_Credits,Course_Practical_Credits,Skewness,Skewness_Target,alpha_Target,beta_Target
2196,4400,7.1443396226415095,2003,1T,5.55,5512,7.088545203735197,6.644003984063854,6.5,7.1,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.2,5.3,5.55,5.0,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,3.0,3.0,1.0,3.0,6.6,ICM00646,4,1.3130050778992723,1.7765781192177568,17,0,1.4337857224502821,0.8799036122866004,1.227894631855813,1.3959009282822776
2196,4400,7.1443396226415095,2003,2T,5.3,5512,7.088545203735197,6.644003984063854,6.5,7.1,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.2,5.3,5.55,5.0,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,3.0,2.0,2.0,3.0,7.2,ICM00604,6,1.2713115057468807,1.6102898873959088,26,0,1.6185362184425545,0.8799036122866004,1.227894631855813,1.3959009282822776
2196,4400,7.1443396226415095,2003,2T,6.6,30468,7.088545203735197,6.644003984063854,6.5,7.1,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.2,5.3,5.55,5.0,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,3.0,3.0,1.0,3.0,6.6,ICM00646,6,1.2713115057468807,1.6102898873959088,26,0,1.6185362184425545,0.8799036122866004,1.227894631855813,1.3959009282822776
2196,4400,7.1443396226415095,2003,3T,7.2,4449,7.088545203735197,6.644003984063854,6.5,7.1,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.2,5.3,5.55,5.0,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,3.0,2.0,2.0,3.0,7.2,ICM00604,1,1.3130050778992723,1.7765781192177568,4,0,1.6194725822226985,0.8799036122866004,1.227894631855813,1.3959009282822776
2195,4397,6.8363636363636395,2003,1T,4.75,46223,7.088545203735197,7.25,7.2,7.257751899733544,6.429354838709654,5.380671689303938,5.75,6.45,3.45,4.8,6.1,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,2.0,2.0,1.0,1.153261620448041,6.2,ICM00604,4,1.2328254617439467,1.4144010896093988,14,3,1.431211415689704,0.8799036122866004,1.227894631855813,1.3959009282822776
2195,4397,6.8363636363636395,2003,1T,6.45,653,7.088545203735197,7.25,7.2,7.257751899733544,6.429354838709654,5.380671689303938,5.75,6.79401173376502,3.45,4.8,6.1,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,0.0,2.0,3.0,1.0,1.153261620448041,6.45,ICF00489,4,1.2328254617439467,1.4144010896093988,14,3,1.431211415689704,0.8799036122866004,1.227894631855813,1.3959009282822776
2195,4397,6.8363636363636395,2003,1T,6.1,34517,7.088545203735197,7.25,7.2,7.257751899733544,6.429354838709654,5.380671689303938,5.75,6.45,3.45,4.8,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,2.0,3.0,0.0,1.153261620448041,6.1,ICM00646,4,1.2328254617439467,1.4144010896093988,14,3,1.431211415689704,0.8799036122866004,1.227894631855813,1.3959009282822776
2195,4397,6.8363636363636395,2003,2T,4.8,5512,7.088545203735197,7.25,7.2,7.257751899733544,6.429354838709654,5.380671689303938,5.75,6.45,3.45,4.8,6.1,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,2.0,2.0,1.0,1.153261620448041,6.2,ICM00604,6,1.3627307592706654,2.0431409546280426,26,2,1.4863415623634646,0.8799036122866004,1.227894631855813,1.3959009282822776
2195,4397,6.8363636363636395,2003,3T,6.2,4449,7.088545203735197,7.25,7.2,7.257751899733544,6.429354838709654,5.380671689303938,5.75,6.45,3.45,4.8,6.1,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,1.0,2.0,2.0,1.0,1.153261620448041,6.2,ICM00604,1,1.3130050778992723,1.7765781192177568,4,0,1.6194725822226985,0.8799036122866004,1.227894631855813,1.3959009282822776
2194,4396,6.70526315789474,2002,1T,5.2,30468,7.088545203735197,6.8,6.35,7.257751899733544,6.429354838709654,5.380671689303938,3.0,4.2,3.8,5.2,5.4,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,2.0,2.0,1.0,2.0,1.153261620448041,6.85,ICM00604,4,1.1814178205123458,1.166999641365123,17,0,0.9879216478929806,0.8799036122866004,1.227894631855813,1.3959009282822776
2194,4396,6.70526315789474,2002,1T,4.2,26605,7.088545203735197,6.8,6.35,7.257751899733544,6.429354838709654,5.380671689303938,3.0,4.2,3.8,5.2,5.4,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,2.0,2.0,2.0,1.153261620448041,6.2,ICF00489,4,1.1814178205123458,1.166999641365123,17,0,0.9879216478929806,0.8799036122866004,1.227894631855813,1.3959009282822776
2194,4396,6.70526315789474,2002,1T,5.4,41544,7.088545203735197,6.8,6.35,7.257751899733544,6.429354838709654,5.380671689303938,3.0,4.2,3.8,5.2,5.4,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,2.0,2.0,2.0,1.0,1.153261620448041,6.55,ICM00646,4,1.1814178205123458,1.166999641365123,17,0,0.9879216478929806,0.8799036122866004,1.227894631855813,1.3959009282822776
2194,4396,6.70526315789474,2003,1T,6.85,30468,7.088545203735197,6.8,6.35,7.257751899733544,6.429354838709654,5.380671689303938,3.0,4.2,3.8,5.2,5.4,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,2.0,2.0,1.0,2.0,1.153261620448041,6.85,ICM00604,5,1.1814178205123458,1.166999641365123,20,2,0.8856133757271989,0.8799036122866004,1.227894631855813,1.3959009282822776
2193,4393,7.48813559322034,2001,2T,6.65,4449,7.088545203735197,8.75,7.3,7.257751899733544,6.429354838709654,5.380671689303938,8.75,6.45,7.3,6.777513156721233,7.55,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,0.0,1.0,1.153261620448041,6.65,ICM00604,5,1.3130050778992723,1.7765781192177568,16,3,2.0298770931564105,0.8799036122866004,1.227894631855813,1.3959009282822776
2193,4393,7.48813559322034,2001,2T,7.55,38816,7.088545203735197,8.75,7.3,7.257751899733544,6.429354838709654,5.380671689303938,8.75,6.45,7.3,6.65,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,0.0,1.153261620448041,7.55,ICM00646,5,1.3130050778992723,1.7765781192177568,16,3,2.0298770931564105,0.8799036122866004,1.227894631855813,1.3959009282822776
2192,4392,7.23796296296296,2001,2T,6.05,33586,7.088545203735197,7.6,6.15,7.257751899733544,6.429354838709654,5.380671689303938,7.6,7.15,5.1,6.777513156721233,7.6,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,2.0,0.0,1.0,1.153261620448041,6.05,ICM00604,6,1.320227228867146,1.809217712271885,24,0,1.5904685774458682,0.8799036122866004,1.227894631855813,1.3959009282822776
2191,4391,6.88095238095238,2001,2T,6.0,33586,7.088545203735197,6.2,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.2,5.5,6.0,6.777513156721233,6.0,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,3.0,1.0,0.0,1.0,1.153261620448041,6.0,ICM00604,5,1.287966240243327,1.6633533108570577,17,3,1.6258729105310123,0.8799036122866004,1.227894631855813,1.3959009282822776
2190,4388,6.68333333333333,2001,2T,6.0,30468,7.088545203735197,6.0,6.0,7.257751899733544,6.429354838709654,5.380671689303938,5.75,4.55,5.55,6.777513156721233,7.0,6.915903483667225,1.2577308120133481,1.6116298811544991,3.0,2.0,2.0,0.0,1.0,1.153261620448041,6.0,ICM00604,5,1.310950243862145,1.7899092414153184,22,0,1.9429075729039316,0.8799036122866004,1.227894631855813,1.3959009282822776
2189,4387,7.4728813559322,2001,2T,5.05,33586,7.088545203735197,6.05,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.05,4.4,5.1,5.05,6.0,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,2.0,2.0,1.0,1.0,1.153261620448041,6.85,ICM00604,4,1.310950243862145,1.7899092414153184,17,0,2.131493083038052,0.8799036122866004,1.227894631855813,1.3959009282822776
2189,4387,7.4728813559322,2002,1T,6.85,30468,7.088545203735197,6.05,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.05,4.4,5.1,5.05,6.0,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,2.0,2.0,1.0,1.0,1.153261620448041,6.85,ICM00604,3,1.1814178205123458,1.166999641365123,14,0,1.3390542522987479,0.8799036122866004,1.227894631855813,1.3959009282822776
2189,4387,7.4728813559322,2002,1T,4.4,26605,7.088545203735197,6.05,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.05,4.4,5.1,5.05,6.0,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,2.0,2.0,1.0,1.153261620448041,6.3,ICF00489,3,1.1814178205123458,1.166999641365123,14,0,1.3390542522987479,0.8799036122866004,1.227894631855813,1.3959009282822776
2189,4387,7.4728813559322,2002,1T,6.0,41544,7.088545203735197,6.05,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.05,4.4,5.1,5.05,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,2.0,2.0,2.0,0.0,1.153261620448041,6.0,ICM00646,3,1.1814178205123458,1.166999641365123,14,0,1.3390542522987479,0.8799036122866004,1.227894631855813,1.3959009282822776
2188,4385,7.06875,2002,2T,4.05,46223,7.088545203735197,6.0,6.35,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.25,4.65,4.05,6.75,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,3.0,3.0,1.0,1.0,1.153261620448041,6.6,ICM00604,3,1.2117027165046201,1.3201585757639067,11,3,1.493964004311822,0.8799036122866004,1.227894631855813,1.3959009282822776
2188,4385,7.06875,2003,1T,6.6,39926,7.088545203735197,6.0,6.35,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.25,4.65,4.05,6.75,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,3.0,3.0,1.0,1.0,1.153261620448041,6.6,ICM00604,5,1.2829080722111106,1.6752213054461234,18,3,1.5442356521109148,0.8799036122866004,1.227894631855813,1.3959009282822776
2188,4385,7.06875,2003,1T,2.55,653,7.088545203735197,6.0,6.35,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.25,4.65,4.05,6.75,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,2.0,3.0,2.0,1.0,1.153261620448041,6.0,ICF00489,5,1.2829080722111106,1.6752213054461234,18,3,1.5442356521109148,0.8799036122866004,1.227894631855813,1.3959009282822776
2188,4385,7.06875,2003,1T,6.75,16172,7.088545203735197,6.0,6.35,7.257751899733544,6.429354838709654,5.380671689303938,4.4,5.25,4.65,4.05,6.864842209073083,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,3.0,3.0,2.0,0.0,1.153261620448041,6.75,ICM00646,5,1.2829080722111106,1.6752213054461234,18,3,1.5442356521109148,0.8799036122866004,1.227894631855813,1.3959009282822776
2187,4382,7.5158333333333305,2001,2T,4.5,5761,7.088545203735197,6.0,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.25,6.0,4.5,1.7,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,2.0,1.153261620448041,6.05,ICM00604,4,1.382337899927851,2.036245347588238,16,0,1.3734211343270921,0.8799036122866004,1.227894631855813,1.3959009282822776
2187,4382,7.5158333333333305,2001,2T,1.7,39926,7.088545203735197,6.0,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.25,6.0,4.5,1.7,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,2.0,1.0,1.153261620448041,7.2,ICM00646,4,1.382337899927851,2.036245347588238,16,0,1.3734211343270921,0.8799036122866004,1.227894631855813,1.3959009282822776
2187,4382,7.5158333333333305,2001,3T,6.05,4449,7.088545203735197,6.0,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.25,6.0,4.5,1.7,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,2.0,1.153261620448041,6.05,ICM00604,2,1.3130050778992723,1.7765781192177568,9,0,1.6699568357149919,0.8799036122866004,1.227894631855813,1.3959009282822776
2187,4382,7.5158333333333305,2001,3T,7.2,5512,7.088545203735197,6.0,6.0,7.257751899733544,6.429354838709654,5.380671689303938,6.0,6.25,6.0,4.5,1.7,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,2.0,1.0,1.153261620448041,7.2,ICM00646,2,1.3130050778992723,1.7765781192177568,9,0,1.6699568357149919,0.8799036122866004,1.227894631855813,1.3959009282822776
2186,4380,6.9552083333333306,2001,2T,2.75,5761,8.5,6.85,6.05,6.05,3.4,4.8,6.85,4.4,6.05,4.4,4.85,4.55,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,6.95,ICM00604,5,1.382337899927851,2.036245347588238,17,3,1.3930542921334204,0.8799036122866004,1.227894631855813,1.3959009282822776
2186,4380,6.9552083333333306,2001,2T,4.6,39926,8.5,6.85,6.05,6.05,3.4,4.8,6.85,4.4,6.05,4.4,4.85,4.55,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7.0,ICM00646,5,1.382337899927851,2.036245347588238,17,3,1.3930542921334204,0.8799036122866004,1.227894631855813,1.3959009282822776
2186,4380,6.9552083333333306,2002,1T,4.4,33586,8.5,6.85,6.05,6.05,3.4,4.8,6.85,4.4,6.05,4.4,4.85,4.55,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,6.95,ICM00604,5,1.287966240243327,1.6633533108570577,17,3,1.7020704898794559,0.8799036122866004,1.227894631855813,1.3959009282822776
2186,4380,6.9552083333333306,2002,1T,4.85,5512,8.5,6.85,6.05,6.05,3.4,4.8,6.85,4.4,6.05,4.4,4.85,4.55,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7.0,ICM00646,5,1.287966240243327,1.6633533108570577,17,3,1.7020704898794559,0.8799036122866004,1.227894631855813,1.3959009282822776
2186,4380,6.9552083333333306,2002,2T,6.95,41544,8.5,6.85,6.05,6.05,3.4,4.8,6.85,4.4,6.05,4.4,4.85,4.55,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,6.95,ICM00604,3,1.3223633751364816,1.811723566008554,9,3,1.2048500284543326,0.8799036122866004,1.227894631855813,1.3959009282822776
2186,4380,6.9552083333333306,2002,2T,7.0,33586,8.5,6.85,6.05,6.05,3.4,4.8,6.85,4.4,6.05,4.4,4.85,4.55,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7.0,ICM00646,3,1.3223633751364816,1.811723566008554,9,3,1.2048500284543326,0.8799036122866004,1.227894631855813,1.3959009282822776
2185,4378,6.995161290322581,2001,1T,3.25,4449,7.088545203735197,6.7,6.85,7.257751899733544,6.429354838709654,5.380671689303938,5.1,6.2,6.85,3.25,4.95,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,1.0,1.0,2.0,1.153261620448041,6.35,ICM00604,3,1.3130050778992723,1.7765781192177568,13,0,1.8943591615208588,0.8799036122866004,1.227894631855813,1.3959009282822776
2185,4378,6.995161290322581,2001,2T,6.35,41430,7.088545203735197,6.7,6.85,7.257751899733544,6.429354838709654,5.380671689303938,5.1,6.2,6.85,3.25,4.95,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,1.0,1.0,2.0,1.153261620448041,6.35,ICM00604,5,1.3044106513290543,1.7820504539850266,17,3,1.5205100825703926,0.8799036122866004,1.227894631855813,1.3959009282822776
2185,4378,6.995161290322581,2001,2T,4.95,39926,7.088545203735197,6.7,6.85,7.257751899733544,6.429354838709654,5.380671689303938,5.1,6.2,6.85,3.25,4.95,6.915903483667225,1.2577308120133481,1.6116298811544991,2.0,1.0,1.0,2.0,1.0,1.153261620448041,6.0,ICM00646,5,1.3044106513290543,1.7820504539850266,17,3,1.5205100825703926,0.8799036122866004,1.227894631855813,1.3959009282822776
2184,4375,7.08425925925926,2003,1T,1.9,33298,7.088545203735197,6.644003984063854,2.45,7.2,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,2.45,5.15,6.222502945411774,3.7,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,2.0,2.0,1.3200680717371385,3.0,6.0,ICM00604,4,1.3398301202053422,1.970129012194826,16,0,0.3306246990599241,0.8799036122866004,1.227894631855813,1.3959009282822776
2184,4375,7.08425925925926,2004,1T,5.15,38816,7.088545203735197,6.644003984063854,2.45,7.2,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,2.45,5.15,6.222502945411774,3.7,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,2.0,2.0,1.3200680717371385,3.0,6.0,ICM00604,4,1.6555511750785974,2.9749757500695466,17,0,0.7216519750393311,0.8799036122866004,1.227894631855813,1.3959009282822776
2184,4375,7.08425925925926,2004,2T,6.0,38816,7.088545203735197,6.644003984063854,2.45,7.2,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,2.45,5.15,6.222502945411774,3.7,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,2.0,2.0,1.3200680717371385,3.0,6.0,ICM00604,3,1.3688980873940118,2.0453374161383056,13,0,0.9675017336821367,0.8799036122866004,1.227894631855813,1.3959009282822776
2183,4373,7.569387755102039,2002,1T,6.0,33586,8.85,6.1,6.2,8.95,7.05,5.8,6.1,4.35,6.2,6.777513156721233,6.05,8.95,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,ICM00604,5,1.3648915151642234,2.037705954749532,22,1,1.2426188385134747,0.8799036122866004,1.227894631855813,1.3959009282822776
2183,4373,7.569387755102039,2002,1T,4.35,36741,8.85,6.1,6.2,8.95,7.05,5.8,6.1,4.35,6.2,6.0,6.05,8.95,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.9,ICF00489,5,1.3648915151642234,2.037705954749532,22,1,1.2426188385134747,0.8799036122866004,1.227894631855813,1.3959009282822776
2183,4373,7.569387755102039,2002,1T,6.05,16172,8.85,6.1,6.2,8.95,7.05,5.8,6.1,4.35,6.2,6.0,6.864842209073083,8.95,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,6.05,ICM00646,5,1.3648915151642234,2.037705954749532,22,1,1.2426188385134747,0.8799036122866004,1.227894631855813,1.3959009282822776
2130,4277,7.58846153846154,2001,2T,6.35,5761,7.088545203735197,6.95,6.9,7.4,6.0,5.380671689303938,6.95,6.4,6.9,6.777513156721233,6.25,7.4,1.0,1.6116298811544991,1.0,1.0,1.0,0.0,1.0,1.0,6.35,ICM00604,5,1.382337899927851,2.036245347588238,18,3,0.6568639884679751,0.8799036122866004,1.227894631855813,1.3959009282822776
2130,4277,7.58846153846154,2001,2T,6.4,10465,7.088545203735197,6.95,6.9,7.4,6.0,5.380671689303938,6.95,6.79401173376502,6.9,6.35,6.25,7.4,1.0,1.6116298811544991,1.0,0.0,1.0,1.0,1.0,1.0,6.4,ICF00489,5,1.382337899927851,2.036245347588238,18,3,0.6568639884679751,0.8799036122866004,1.227894631855813,1.3959009282822776
2130,4277,7.58846153846154,2001,2T,6.25,7694,7.088545203735197,6.95,6.9,7.4,6.0,5.380671689303938,6.95,6.4,6.9,6.35,6.864842209073083,7.4,1.0,1.6116298811544991,1.0,1.0,1.0,1.0,0.0,1.0,6.25,ICM00646,5,1.382337899927851,2.036245347588238,18,3,0.6568639884679751,0.8799036122866004,1.227894631855813,1.3959009282822776
2129,4273,7.2833333333333306,2001,2T,3.95,38816,7.088545203735197,6.644003984063854,6.73480160975925,6.25,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,5.15,6.222502945411774,6.25,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.0,6.4,ICM00604,5,1.3688980873940118,2.0453374161383056,22,0,1.7451513161031234,0.8799036122866004,1.227894631855813,1.3959009282822776
2129,4273,7.2833333333333306,2002,1T,5.15,4449,7.088545203735197,6.644003984063854,6.73480160975925,6.25,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,5.15,6.222502945411774,6.25,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.0,6.4,ICM00604,3,1.343316914468327,1.9332353758002137,14,0,1.0323630980103247,0.8799036122866004,1.227894631855813,1.3959009282822776
2129,4273,7.2833333333333306,2002,2T,6.4,38816,7.088545203735197,6.644003984063854,6.73480160975925,6.25,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,5.15,6.222502945411774,6.25,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.0,6.4,ICM00604,4,1.22579616834998,1.4166344035961596,16,0,0.9094354841823604,0.8799036122866004,1.227894631855813,1.3959009282822776
2127,4269,7.5801724137931,2001,2T,5.0,38816,7.088545203735197,6.644003984063854,6.73480160975925,6.2,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,5.0,6.5,6.2,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,1.0,1.0,1.0,6.0,ICM00604,5,1.3688980873940118,2.0453374161383056,22,0,1.7451513161031234,0.8799036122866004,1.227894631855813,1.3959009282822776
2127,4269,7.5801724137931,2002,1T,6.0,4449,7.088545203735197,6.644003984063854,6.73480160975925,6.2,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,5.0,6.5,6.2,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,1.0,1.0,1.0,6.0,ICM00604,3,1.343316914468327,1.9332353758002137,14,0,1.0323630980103247,0.8799036122866004,1.227894631855813,1.3959009282822776
2121,4252,7.4428571428571395,2001,3T,5.35,46223,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,5.35,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,1.0,1.3200680717371385,1.153261620448041,6.0,ICM00604,1,1.1413437832677213,0.9312801559018575,4,0,1.950004541661386,0.8799036122866004,1.227894631855813,1.3959009282822776
2121,4252,7.4428571428571395,2002,1T,6.0,33586,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,5.35,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,1.0,1.3200680717371385,1.153261620448041,6.0,ICM00604,6,1.287966240243327,1.6633533108570577,22,1,1.2099884662089964,0.8799036122866004,1.227894631855813,1.3959009282822776
2119,4249,7.0590909090909095,2001,2T,1.7,33586,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,3.5,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.153261620448041,6.0,ICM00604,5,1.287966240243327,1.6633533108570577,21,0,1.820019307947701,0.8799036122866004,1.227894631855813,1.3959009282822776
2119,4249,7.0590909090909095,2002,1T,3.5,33586,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,3.5,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.153261620448041,6.0,ICM00604,6,1.3400704543021558,1.9138350765236274,24,0,1.6623412065600915,0.8799036122866004,1.227894631855813,1.3959009282822776
2119,4249,7.0590909090909095,2002,2T,6.0,33586,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,3.5,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.153261620448041,6.0,ICM00604,3,1.287966240243327,1.6633533108570577,13,0,1.6780061938004127,0.8799036122866004,1.227894631855813,1.3959009282822776
2118,4246,7.58611111111111,2001,2T,3.1,33586,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,3.55,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.153261620448041,6.1,ICM00604,6,1.3400704543021558,1.9138350765236274,25,0,1.7277236628829007,0.8799036122866004,1.227894631855813,1.3959009282822776
2118,4246,7.58611111111111,2002,1T,3.55,33586,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,3.55,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.153261620448041,6.1,ICM00604,6,1.287966240243327,1.6633533108570577,22,1,1.2099884662089964,0.8799036122866004,1.227894631855813,1.3959009282822776
2118,4246,7.58611111111111,2002,2T,6.1,33586,7.088545203735197,6.644003984063854,6.73480160975925,7.257751899733544,6.429354838709654,5.380671689303938,5.725982735723757,6.133709031057723,5.733465383889868,3.55,6.222502945411774,6.915903483667225,1.2577308120133481,1.6116298811544991,1.5326029216467463,1.380277658508659,1.602905112242973,2.0,1.3200680717371385,1.153261620448041,6.1,ICM00604,3,1.287966240243327,1.6633533108570577,10,2,0.7502956402398925,0.8799036122866004,1.227894631855813,1.3959009282822776
2108,4223,7.47678571428571,2001,2T,3.5,5761,7.088545203735197,6.9,6.2,7.257751899733544,6.429354838709654,5.380671689303938,6.9,6.5,6.2,3.5,6.0,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,1.0,1.0,1.0,1.0,1.153261620448041,6.05,ICM00604,5,1.382337899927851,2.036245347588238,17,3,0.8307579728430632,0.8799036122866004,1.227894631855813,1.3959009282822776
2108,4223,7.47678571428571,2001,2T,6.5,37815,7.088545203735197,6.9,6.2,7.257751899733544,6.429354838709654,5.380671689303938,6.9,6.79401173376502,6.2,3.5,6.0,6.915903483667225,1.2577308120133481,1.6116298811544991,1.0,0.0,1.0,2.0,1.0,1.153261620448041,6.5,ICF00489,5,1.382337899927851,2.036245347588238,17,3,0.8307579728430632,0.8799036122866004,1.227894631855813,1.3959009282822776
